"","corona_mar"
"1152",0.00025835711968243
"1153",0.000258357119682416
"1154",0.000258357119682417
"1155",0.000258357119682419
"1156",0.000258357119682423
"1157",0.000258357119682413
"1158",0.000258357119682432
"1159",0.00025835711968242
"1160",0.00025835711968242
"1161",0.000258357119682425
"1162",0.000258357119682429
"1163",0.000258357119682417
"1164",0.000258357119682411
"1165",0.000258357119682417
"1166",0.000258357119682423
"1167",0.000258357119682423
"1168",0.000258357119682418
"1169",0.000258357119682425
"1170",0.000258357119682422
"1171",0.000258357119682422
"1172",0.000258357119682415
"1173",0.000258357119682421
"1174",0.00025835711968242
"1175",0.000258357119682415
"1176",0.000258357119682416
"1177",0.000258357119682415
"1178",0.000258357119682423
"1179",0.000258357119682423
"1180",0.00025835711968241
"1181",0.000258357119682414
"1182",0.000258357119682411
"1183",0.00025835711968243
"1184",0.000258357119682414
"1185",0.000258357119682408
"1186",0.000489451930997168
"1187",0.000258357119682414
"1188",0.000258357119682422
"1189",0.000258357119682419
"1190",0.000258357119682418
"1191",0.00025835711968242
"1192",0.000258357119682417
"1193",0.000258357119682421
"1194",0.000258357119682417
"1195",0.00025835711968242
"1196",0.000258357119682428
"1197",0.000258357119682416
"1198",0.000258357119682425
"1199",0.000258357119682418
"1200",0.000258357119682423
"1201",0.000258357119682426
"1202",0.000258357119682423
"1203",0.000258357119682424
"1204",0.000489451930997168
"1205",0.000258357119682427
"1206",0.00025835711968242
"1207",0.000258357119682417
"1208",0.00025835711968242
"1209",0.000258357119682424
"1210",0.000258357119682416
"1211",0.000258357119682422
"1212",0.000258357119682426
"1213",0.000258357119682418
"1214",0.000258357119682426
"1215",0.000258357119682424
"1216",0.000258357119682423
"1217",0.000258357119682419
"1218",0.00025835711968242
"1219",0.000258357119682417
"1220",0.000258357119682419
"1221",0.000258357119682417
"1222",0.00025835711968242
"1223",0.000258357119682418
"1224",0.000258357119682426
"1225",0.000258357119682419
"1226",0.000258357119682423
"1227",0.00025835711968242
"1228",0.000258357119682417
"1229",0.000258357119682425
"1230",0.000258357119682423
"1231",0.000258357119682425
"1232",0.000258357119682428
"1233",0.00025835711968242
"1234",0.000258357119682417
"1235",0.000258357119682421
"1236",0.000258357119682422
"1237",0.000258357119682425
"1238",0.000258357119682423
"1239",0.000258357119682416
"1240",0.00025835711968242
"1241",0.000258357119682425
"1242",0.000258357119682423
"1243",0.000258357119682422
"1244",0.000258357119682422
"1245",0.000258357119682423
"1246",0.000258357119682421
"1247",0.000258357119682423
"1248",0.000258357119682422
"1249",0.000258357119682419
"1250",0.000258357119682422
"1251",0.000258357119682418
"1252",0.000258357119682427
"1253",0.000258357119682422
"1254",0.000258357119682423
"1255",0.000258357119682423
"1256",0.000258357119682422
"1257",0.00025835711968242
"1258",0.000258357119682423
"1259",0.000258357119682419
"1260",0.000258357119682421
"1261",0.000258357119682418
"1262",0.000258357119682417
"1263",0.000258357119682425
"1264",0.000258357119682418
"1265",0.000258357119682424
"1266",0.000258357119682426
"1267",0.000258357119682426
"1268",0.000258357119682425
"1269",0.000258357119682419
"1270",0.000258357119682419
"1271",0.000258357119682426
"1272",0.000258357119682419
"1273",0.000258357119682425
"1274",0.000258357119682421
"1275",0.000258357119682424
"1276",0.000258357119682424
"1277",0.000258357119682423
"1278",0.000258357119682424
"1279",0.000258357119682424
"1280",0.000258357119682419
"1281",0.000258357119682422
"1282",0.00025835711968242
"1283",0.000258357119682423
"1284",0.000258357119682421
"1285",0.000258357119682426
"1286",0.000258357119682423
"1287",0.000258357119682419
"1288",0.000258357119682423
"1289",0.000258357119682418
"1290",0.000258357119682422
"1291",0.000258357119682423
"1292",0.000258357119682422
"1293",0.000258357119682422
"1294",0.000258357119682422
"1295",0.000258357119682424
"1296",0.000258357119682421
"1297",0.000258357119682422
"1298",0.000258357119682424
"1299",0.000258357119682423
"1300",0.000258357119682421
"1301",0.000258357119682419
"1302",0.000258357119682424
"1303",0.000258357119682424
"1304",0.000258357119682423
"1305",0.000258357119682421
"1306",0.000258357119682421
"1307",0.000258357119682424
"1308",0.000258357119682425
"1309",0.000258357119682419
"1310",0.000258357119682424
"1311",0.000258357119682421
"1312",0.000258357119682424
"1313",0.000258357119682426
"1314",0.000258357119682421
"1315",0.000258357119682422
"1316",0.000258357119682421
"1317",0.000258357119682425
"1318",0.000258357119682419
"1319",0.000258357119682421
"1320",0.000258357119682421
"1321",0.000258357119682423
"1322",0.000258357119682421
"1323",0.000258357119682422
"1324",0.000258357119682422
"1325",0.000258357119682424
"1326",0.000258357119682424
"1327",0.000258357119682421
"1328",0.000258357119682422
"1329",0.000258357119682421
"1330",0.00025835711968242
"1331",0.00025835711968242
"1332",0.000258357119682421
"1333",0.000258357119682421
"1334",0.000258357119682422
"1335",0.000258357119682423
"1336",0.000254113590698908
"1337",0.000254113590698909
"1338",0.000254113590698912
"1339",0.000254113590698909
"1340",0.00025411359069891
"1341",0.000254113590698908
"1342",0.000254113590698908
"1343",0.000254113590698908
"1344",0.000254113590698909
"1345",0.00025411359069891
"1346",0.000254113590698909
"1347",0.00025411359069891
"1348",0.000254113590698909
"1349",0.00025411359069891
"1350",0.000254113590698909
"1351",0.00025411359069891
"1352",0.00025411359069891
"1353",0.000254113590698908
"1354",0.00025411359069891
"1355",0.000254113590698909
"1356",0.000231134093151213
"1357",0.000231134093151215
"1358",0.000231134093151215
"1359",0.000231134093151214
"1360",0.000231134093151215
"1361",0.000231134093151214
"1362",0.000231134093151213
"1363",0.000231134093151215
"1364",0.000231134093151214
"1365",0.000231134093151215
"1366",0.000231134093151215
"1367",0.000231134093151214
"1368",0.000231134093151214
"1369",0.000231134093151214
"1370",0.000231134093151215
"1371",0.000231134093151215
"1372",0.000231134093151215
"1373",0.000231134093151215
"1374",0.000231134093151215
"1375",0.000231134093151215
"1376",0.000231134093151216
"1377",0.000231134093151215
"1378",0.000231134093151216
"1379",0.000258294979721631
"1380",0.00025829497972163
"1381",0.000258294979721631
"1382",0.00025829497972163
"1383",0.00025829497972163
"1384",0.000258294979721631
"1385",0.000258294979721631
"1386",0.00025829497972163
"1387",0.00025829497972163
"1388",0.00025829497972163
"1389",0.00025829497972163
"1390",0.00025829497972163
"1391",0.000203895401720707
"1392",0.000236571858407378
"1393",0.000236571858407379
"1394",0.000236571858407378
"1395",0.000236571858407378
"1396",0.0029021159491247
"1397",0.00205667784618504
"1398",0.0319788082245223
"1399",0.0105289560414839
"1400",0.000939669757913685
"1401",0.00258549163484993
"1402",0.00170223859333288
"1403",0.0158638852738434
"1404",0.00222861030840216
"1405",0.0321330737293753
"1406",0.00402444601649546
"1407",0.0105088250163777
"1408",0.0104364725713271
"1409",0.0329603031242093
